"y","x1","x2","x3","x4","unif.noise","normal.noise"
251.208445281985,11.0363385764206,10.2514822821822,12.6121212336879,9.32429510781134,7.84532328043133,9.6566249817881
212.960350009618,9.98507382652476,9.30093783650915,10.0529094405921,10.4713441054377,8.0205286112614,11.4088825762806
182.295417503882,8.11878702116666,10.877276799848,10.4196152084923,8.64447409502419,12.7332656346262,9.9204531877617
204.17470008362,9.73646665773821,9.79412895801477,9.81961788251026,9.3435087274054,8.16097690397874,10.9193389932532
203.159603785193,10.3197581612858,9.81891751239584,8.91297448901044,9.40358710003777,8.63057141005993,9.6607579619933
201.652436538555,9.46123073799029,9.25899843415464,9.80978259237092,11.2789087549662,11.4622702430934,9.33998333809113
201.350571233836,9.81197697837371,10.0897361289394,10.3046183481692,11.332217773718,12.0907009858638,8.77433637146442
240.224855867098,11.5091837823305,9.38227188375306,11.0572331516403,9.78224061003403,11.005009106826,9.95479432552296
202.369190997955,10.2805098947222,8.81318122527835,9.59222093497333,9.60747650466398,7.94470704253763,10.315785340103
216.929940530877,10.2497863783178,9.23294803525747,9.56809029036184,8.79301372876414,12.8870531716384,9.06163806491996
218.850181886654,10.0370684475932,11.404860125153,9.58414720623135,8.1163068709838,12.7525835731067,10.8731324001654
168.382933859739,8.34917013687635,9.63902097603483,9.02053854881694,11.2342761253881,11.7902669385076,10.0879188023897
197.084098673276,9.60525290254736,10.2046994017913,10.030864892069,10.1254048167367,10.2164547103457,10.2246087792701
214.505130694564,9.0567130597191,11.488220262003,10.1232753378595,8.55877048864568,10.1487524062395,9.87803937731368
195.317533325484,9.15624133571667,9.73206241631646,10.3768152607551,8.97696182338125,7.00756010366604,7.22006467109732
225.547860625827,11.681749457404,8.0954538334278,11.0947436770582,7.97667315045395,9.53838564408943,11.2298027707892
188.750550714977,9.55785862084496,8.62647542317127,9.8321187587817,8.691969963342,8.69594600657001,9.0427092635542
215.167886479605,10.7744767346989,9.24358680394265,10.0510086077616,8.31773447307294,7.95437213405967,10.6362186299291
219.245971820049,10.7686480858957,9.51080731468232,9.48835487230928,9.41229705574712,11.4275392168202,9.58027438640033
238.919390967364,10.7976983786347,10.1326955100646,10.3080068992387,10.8716385389703,7.19511816231534,9.68681488730703
250.813911940309,11.5579454184755,10.2697992106383,10.330345806949,10.8479068041948,8.04755975166336,8.91506811752687
224.818885203893,9.96933060696424,10.4781560314096,9.14408573535836,12.955767637337,8.26522974716499,9.62134502084595
191.796268780462,9.81772610933687,9.31335460038115,9.29652682830476,10.8352293238395,7.68275093194097,10.4419664402849
171.669588636007,8.32073277712839,9.07573284229878,11.3513969417246,8.23843868206473,11.4591757897288,9.2323125970536
220.367668950895,8.9297674429825,11.4163718152077,10.7854707138019,11.8186910178549,12.1667260141112,9.54119736837737
203.288671212756,9.8614762849949,9.06096500989183,11.1021029624358,11.0360491949038,8.71410706359893,9.92326894794977
246.143110757892,10.210414694742,10.1705146255089,12.5055088076186,10.0364645477982,8.21184533741325,9.54452055600726
178.109516113741,8.86906031783736,10.1647990214467,8.75801980360177,10.7793234588055,12.8184400270693,9.01758962747688
178.427990048216,8.88958639497464,10.5168763668919,8.86396925691568,9.67909788639408,11.750707637053,11.0408392594584
202.373201808522,10.3674607982414,8.24652669058025,10.282690641678,8.89978861547662,8.2770194276236,9.55754989832819
216.028083101609,10.3284165918002,10.1196310668728,9.34497594238469,10.5038243204522,9.44569675670937,9.05505337175843
243.198582387047,10.2417081084379,9.69723914647189,12.896572170069,11.2044973647191,12.6541395592503,10.6052232773935
207.567034068358,10.3374266907068,9.49289622954174,9.06839530918422,8.65026140589621,12.1547748367302,10.2869109205739
209.302329599317,9.64908524754112,8.80605825436083,10.6808983965677,10.088656449583,9.15236138924956,10.7481471704214
208.132708481854,9.59318402897477,9.74213952426346,10.5972542194096,10.5592100040463,7.7347338036634,9.87033544598322
233.508201800643,10.9782739942185,9.52197859727607,9.5818548290561,9.33968968988003,11.9777994756587,9.5797147090084
192.506559374069,9.42001264267678,10.0087743275432,10.1383453685733,10.3922701813844,8.20452992944047,8.34175111986527
199.77987217169,9.58717385881797,9.29184650616592,10.5712012917268,9.87978617313996,7.47734093945473,10.1518456162617
212.030734715653,11.1227908890199,9.58888049874117,8.19270280608713,9.68743767177649,11.9927071598358,9.2799985040705
255.348963118104,11.4661456230358,10.4849951079167,10.8066489293968,10.1897051289234,10.8243705355562,9.40924427706352
200.513484163105,10.3377197453596,8.62842449107355,9.53834284549998,9.27900817131486,10.9403935754672,10.2428960268976
261.880248889511,11.2770221088474,10.4783522115043,10.4349518484027,9.89516028474289,10.6628150851466,9.72700983802187
156.82946568967,8.95885561022049,7.9947264944185,9.38307862087027,8.06396954454292,8.77448635734618,10.3898412325873
229.394027351224,11.0687017764005,10.1267926667533,9.36960748522789,10.5109910241026,7.07672602916136,8.53599334850951
274.923038450871,11.3163303926832,12.147946920181,10.583550931379,11.1211772029545,10.85302451998,9.95486447035
230.916511528947,12.0205273149125,8.17937994903261,11.4518570138946,10.6775715633173,7.16384969465435,10.1254570453891
220.750349520387,10.2875002872179,10.8307714398337,9.42827689923162,9.30476452627699,10.6630186801776,10.4009186376286
177.743169759005,9.2121360980079,8.57291477516626,9.18984164668739,9.23313443377308,11.6853932631202,7.87962549375984
187.185918014686,10.0140916730009,7.84029633037082,9.72232178568192,10.4953806439684,11.8312309058383,9.37094710677013
203.523693795238,9.51677363481081,9.98630180103819,10.6438491375301,10.6504195440247,10.1251490577124,11.1899685342038
220.638001106228,9.99415188877488,9.91835760552327,11.3031531666162,10.2879109372706,10.221311215777,9.81278513892529
221.520480100364,9.49302729531347,11.1352169921182,10.5215660178831,8.97858970655003,7.13373247301206,9.05944022116311
228.797627399385,10.1041263391688,11.0611760149996,11.2535226979155,9.79354493795773,12.2723869010806,10.7920756734742
189.878875341518,10.1592497647938,9.44608439777234,9.06620176100882,9.11008698382031,10.2630538605154,8.90663208553084
215.87340228016,11.0809102679208,8.9834250127204,9.47657860069864,11.4342265143369,8.58291199803352,11.0107913574709
222.735843498284,10.9049815933079,8.7847310319404,10.7785726045381,9.15830292289938,8.58981498703361,10.3509835894506
198.634512250258,9.86066889895255,9.54172508718642,8.9779353566546,10.2305864405066,11.0938023957424,9.95966446419743
205.750186430693,9.60157092859721,10.0635808362977,10.5850936230211,11.6802783782229,11.5922298217192,9.03510893036479
216.054298206657,10.738673831729,9.43666265297689,9.42776126305319,8.74302923588681,8.18990965932608,10.8732001073071
230.731935875091,11.1847131116374,10.0226549485302,8.67824851306145,9.01498699576509,9.74394276551902,9.56783954229457
211.04591778315,10.5716737742604,9.22082133741437,10.6655795583572,9.28657899494781,12.502979001496,10.0485901969982
207.665259679182,9.98437738338963,10.3328200045266,10.0200578262225,9.44716487217626,8.89797207526863,9.81262318142025
215.41693999637,10.154416121843,10.3453134293107,10.4596063497839,10.1395262494176,12.4655486335978,10.1908720939394
212.307700054926,9.95555302419771,10.0104400684663,9.9430485576868,9.75992369618016,9.30610603885725,11.4725514133809
190.280068487764,9.81194734757777,10.9425903949314,7.47839341629585,9.35727061707657,9.63562950771302,10.4685150856011
215.430174750628,9.8851372441452,9.78927831054776,9.84819780246156,10.5794260970264,7.9626117781736,11.397630519781
191.062122186561,9.25640690099694,10.2918555624328,8.80941873643476,10.3735133030007,10.0225601047277,10.2212816001753
258.139406546541,11.4113569597804,9.73645793700087,10.0951059247687,10.04845674158,10.4910835837945,10.1117522442484
226.121963113497,11.2631499013591,10.1216686868099,9.61740878545301,10.3343961428235,10.2393190180883,9.70867662183433
182.145886086513,9.38405770881833,9.38037074806737,9.14444621228756,10.145639854137,9.62901495397091,10.1867568231817
180.178571275819,8.56459994411447,9.17884357753312,10.4036526467189,9.59301270930435,10.2713918578811,11.0911920756461
231.041210991254,9.97483106287251,11.5285546291842,9.52735365597009,9.28655587527282,12.3026929055341,10.1079440622525
242.132960841707,11.6610836326658,8.84328019556171,10.5807289717745,10.4870443622103,8.06431011343375,10.6021182628202
193.825199306816,9.69960196933332,7.40748484331653,11.6374993197169,10.0532549611535,7.94944098917767,10.9973788691583
245.672238180074,10.6366330853846,11.0062507404619,11.5271020885437,11.0063791089268,10.9197564455681,9.85636054235735
250.590641796745,11.5324726283793,10.2415543598484,9.9665747246746,10.4439424732419,8.07880983641371,9.50126073990119
190.175571833719,8.11472664029398,10.1046420584806,11.1906810783241,8.9027735541386,11.4070514217019,10.8877589795427
263.636232241176,11.0153414873926,11.7206730940975,11.440164331645,9.30107651072799,7.01935576740652,9.41034288029506
250.114119698924,11.5521983811983,10.2063513086355,11.2199180711617,10.1571558121708,11.1109874891117,10.7958252013398
231.391592490883,10.5248829749864,8.52419674391911,11.9303202829783,10.0448535165586,10.1645839940757,10.5325214388679
232.684527408421,11.378496821035,8.78758921565846,11.1155205773406,10.248218340029,10.1372264958918,7.87698515579256
231.817648713328,10.6353681088572,10.8706795426372,10.204793802459,10.9215185729991,8.68291229102761,9.51922517894314
192.172591874184,9.97788129232653,8.78384063647863,9.31427338592712,10.1029310107735,11.0547828231938,12.212705374044
173.538044204841,7.66014910441103,9.84170203220283,10.5873063310401,10.6385554370996,7.04514304315671,10.974616033332
213.30237280852,10.1789367834207,10.3909796995083,9.18014389435413,10.1448004612057,10.8308004667051,8.46817335954202
186.747485377622,9.26505313020344,9.04047749429294,10.999181124094,9.90901984878661,8.5349707598798,9.90099609443799
180.321969082663,9.11445996451315,8.38777234621247,10.6869032493807,10.088943708205,8.2464433372952,10.6446774295209
238.397861896681,10.5996481910353,11.4697097439592,9.33116032736041,8.23347299649897,12.6787735926919,8.79709915648541
224.090017180422,10.8493483568987,11.9109791103403,8.74803870802114,8.85541238462548,8.2707282002084,10.5023295248164
204.938588266004,9.9653590563751,8.72107845826462,11.0618472549924,9.75253013646669,9.60742191132158,10.7358870614248
